elapsed_h,monotonic,cycles,/var/log,/var/log/journal,/run/log/journal,/var/log/nginx,Shmem,MemAvailable
4.733780327368331,17286.461410867,54,21495808,17891328,0,3600384,371945472,463990784
4.750475489227497,17346.549495687,54,21508096,17891328,0,3612672,371957760,465649664
4.767053578473331,17406.185165008,54,21516288,17891328,0,3620864,371965952,467021824
4.783754476396389,17466.355186661,54,21528576,17891328,0,3633152,371978240,462299136
4.800452281156387,17526.468771732,55,21549056,17891328,0,3653632,371998720,453177344
4.817156524734997,17586.58806576,55,21557248,17891328,0,3661824,372006912,466440192
4.833710799264999,17646.18541333,55,21569536,17891328,0,3674112,372019200,463613952
4.850412207151389,17706.304108442,55,21581824,17891328,0,3686400,372031488,464265216
4.867113027686941,17766.424526679,55,21594112,17891328,0,3698688,372039680,465252352
4.88703620977361,17838.14602588,56,21614592,17891328,0,3719168,372064256,444157952
4.9003783216252765,17886.205569736,56,21622784,17891328,0,3727360,372072448,466530304
4.917072562866944,17946.267722307,56,21635072,17891328,0,3739648,372084736,462958592
4.933769980644441,18006.383160794,56,21643264,17891328,0,3747840,372092928,460230656
4.9504695634499996,18066.499655447,56,21655552,17891328,0,3760128,372105216,454955008
4.967170145616389,18126.629181143,56,21667840,17891328,0,3772416,372117504,460726272
4.983738701856386,18186.276883171,57,21684224,17891328,0,3788800,372133888,461950976
5.000433202832497,18246.36185245,57,21696512,17891328,0,3801088,372146176,465702912
5.017124581231389,18306.444618603,57,21708800,17891328,0,3813376,372158464,458977280
5.033823796054441,18366.575562882,57,21716992,17891328,0,3821568,372166656,461492224
5.050378018591109,18426.172834619,57,21729280,17891328,0,3833856,372178944,461049856
5.06711723737472,18486.416216523,58,21749760,17891328,0,3854336,372199424,452468736
5.083799679127777,18546.51932476,58,21762048,17891328,0,3866624,372211712,464015360
5.100483232378886,18606.57629133,58,21770240,17891328,0,3874816,372219904,459943936
5.117040361699166,18666.133991067,58,21782528,17891328,0,3887104,372232192,459038720
5.13374543561833,18726.285800137,58,21794816,17891328,0,3899392,372244480,459571200
5.153234374890276,18796.432581545,59,21815296,17891328,0,3919872,372264960,453050368
5.167135689838611,18846.475239569,59,21823488,17891328,0,3928064,372273152,459988992
5.183836356163055,18906.596062056,59,21835776,17891328,0,3940352,372285440,461164544
5.200398200026664,18966.224739418,59,21843968,17891328,0,3948544,372293632,465469440
5.21711585918861,19026.389911238,59,21856256,17891328,0,3960832,372310016,463044608
5.23382295044861,19086.548274225,59,21868544,17891328,0,3973120,372318208,460939264
5.250408371763333,19146.273937754,60,21884928,17891328,0,3989504,372334592,457748480
5.267111228164443,19206.385977199,60,21897216,17891328,0,4001792,372346880,461565952
5.283791812799444,19266.473994561,60,21909504,17891328,0,4014080,372359168,457015296
5.300502306262222,19326.587776007,60,21921792,17891328,0,4026368,372371456,461926400
5.317056843423056,19386.190017577,60,21929984,17891328,0,4034560,372379648,457592832
5.333781036497498,19446.386495689,61,27914240,23855104,0,4055040,378363904,448159744
5.350481437394164,19506.505263759,61,27926528,23855104,0,4067328,378376192,454598656
5.367034773306388,19566.101464787,61,27934720,23855104,0,4075520,378384384,453943296
5.383739203090832,19626.238467441,61,27947008,23855104,0,4087808,378396672,454889472
5.400432871272775,19686.342463261,61,27959296,23855104,0,4100096,378408960,453074944
5.419412435770832,19754.645070502,62,27979776,23855104,0,4120576,378429440,454447104
5.433733472281666,19806.208811277,62,27987968,23855104,0,4128768,378437632,458010624
5.450428079683609,19866.324509472,62,28000256,23855104,0,4141056,378454016,451821568
5.467111247966944,19926.411083959,62,28008448,23855104,0,4149248,378458112,459173888
